serviceLoopAbbrv,vesselCode,vesselName,lloydsNumber,flagCountry,yearBuilt,callSign
ESE,N9G,CAP SAN AUGUSTIN,9622239,Denmark,2013,OXUN2
ESE,N1J,CAP SAN MALEAS,9633941,Panama,2014,3FSS8
ESE,N8H,CAP SAN RAPHAEL,9622253,Denmark,2014,OXCL2
ESE,R8W,CAP SAN SOUNIO,9633953,Singapore,2014,H8IE
ESE,R2X,CAP SAN TAINARO,9633965,Singapore,2014,3EOT8
ESE,R6J,CEZANNE,9697416,Marshall Islands,2015,9V5998
ESE,NF4,CMA CGM ISKENDERUN,9321902,Malta,2007,9HA5480
ESE,QZD,CMA CGM RHONE,9674543,Malta,2014,9HA3778
ESE,S9S,CMA CGM RIO GRANDE,9722699,Malta,2015,9HA4134
ESE,QGG,CMA CGM VILA DO CONDE,9434929,Malta,2009,9HA5786
ESE,QTX,CONTSHIP OAK,9373917,Antigua and Barbuda,2007,A8NX8
ESE,RAD,G. ACE,9359715,Hong Kong,2007,VRRM6
ESE,QP5,GH LEVANT,9295414,Marshall Islands,0,V7A2549
ESE,QC5,MAERSK BALI,9394870,Singapore,2008,9v7499
ESE,QC7,MAERSK BATAM,9355331,Singapore,2008,9vhf2
ESE,QC6,MAERSK BINTAN,9355288,Singapore,2008,9VFK4
ESE,QG2,MAERSK BROOKLYN,9313931,Denmark,0,ozda2
ESE,QH3,MAERSK BUFFALO,9313943,Denmark,0,OXVE2
ESE,QC8,MAERSK BULAN,9355343,Singapore,2008,9v7693
ESE,QC4,MAERSK BUTON,9392925,Singapore,2008,9v7498
ESE,MAJ,MAERSK KARACHI,9162215,Hong Kong,1998,VRGL4
ESE,QS4,MAERSK LABERINTO,9526978,Hong Kong,0,VRKJ7
ESE,QYV,MAERSK LABREA,9527063,Hong Kong,2013,VRLI9
ESE,QF8,MAERSK LAGUNA,9526942,Singapore,2012,9v9763
ESE,Q1N,MAERSK LAMANAI,9527051,Hong Kong,0,VRLI8
ESE,QGP,MAERSK LANCO,9527049,Hong Kong,2013,VRLI7
ESE,QY5,MAERSK LAVRAS,9526928,Hong Kong,2011,VRJH6
ESE,QF9,MAERSK LEBU,9526930,Hong Kong,2011,VRJH7
ESE,QT4,MAERSK LEON,9526966,Singapore,0,9V9778
ESE,QM8,MAERSK LETICIA,9526916,Hong Kong,2011,VRJC9
ESE,QFC,MAERSK LIMA,9526875,Hong Kong,0,VRKB9
ESE,QS5,MAERSK LINS,9527025,Hong Kong,2012,VRKQ5
ESE,QH1,MAERSK LIRQUEN,9526887,Hong Kong,2011,VRKB8
ESE,QY6,MAERSK LONDRINA,9527037,Hong Kong,2012, 
ESE,QG1,MAERSK LOTA,9526954,Singapore,2012,9V9777
ESE,R3B,MAERSK NORTHAMPTON,9215919,Singapore,2001,9VPY3
ESE,QGI,MAERSK PALERMO,9168207,Netherlands,0, 
ESE,QLZ,MAERSK PEMBROKE,9168180,Netherlands,0,PDHY
ESE,QMA,MAERSK PENANG,9168192,Netherlands,0,PDHU
ESE,NF7,MAERSK SKARSTIND,9740457,Liberia,0,D5JH7
ESE,PK3,MAERSK TUKANG,9334686,Singapore,0,9VHE2
ESE,Q1A,MARSTAL MAERSK,9619971,Denmark,2014,OWJK2
ESE,RTC,MINERVA,9320142,Liberia,0,A8HR7
ESE,QHH,MOL ANCHORAGE,9619440,Liberia,0,D5CC9
ESE,QLY,MOL PRESENCE,9444273,Singapore,2008,9V8990
ESE,QJP,MSC AGADIR,9619464,Hong Kong,2012,VRLC2
ESE,QGC,MSC ARICA,9619452,Malta,2012,9HA3320
ESE,NF5,PANTHER,9138276,Liberia,0,D5BN7
ESE,QC9,SAFMARINE BAYETE,9355355,United Kingdom,2008,2BLY2
ESE,QD1,SAFMARINE BENGUELA,9355367,United Kingdom,2008,2BLY5
ESE,Q52,SAFMARINE NOKWANDA,9294393,Hong Kong,0,VRLA4
ESE,R4P,SAN CLEMENTE,9699189,Liberia,2014,9V9091
ESE,N7G,SAN LORENZO MAERSK,9622227,Denmark,2013,OXOF2
ESE,N7H,SAN MARCO MAERSK,9622215,Denmark,2013,OXDI2
ESE,N6H,SAN NICOLAS MAERSK,9622203,Denmark,2013,OXHI2
ESE,QMB,SEA LAND EAGLE,9143013,Hong Kong,0,VRMD9
ESE,QGH,SEALAND RACER,9116890,Hong Kong,0,VRME2
ESE,RTF,SELENITE,9320099,Marshall Islands,2006,V7RW3
ESE,RRN,ST ISLAND,9532276,Liberia,0,D5ML9
ESE,M24,TIAN FU,9704738,China,0,VRPA3
ESE,S1Y,TRF PARTICI,9419785,Liberia,2010,A8UF9
ESE,RF4,WESERWOLF,9185413,Liberia,1999,A8GH5
ESE,QVT,ZIM ALABAMA,9677026,Liberia,2013,D5DG4
ESE,M27,ZYHY JIN QU,9846495,China,2019,BOPN
FAL1,N13,APL RAFFLES,9631979,Singapore,2013,9V5388
FAL1,PA4,APL SENTOSA,9632040,Malta,0,9HA5180
FAL1,N12,AS CAMELLIA,9314947,Portugal,0,CQAA7
FAL1,N11,AS CAROLINA,9314935,Portugal,2006,CQAC7
FAL1,TBM,AS CASPRIA,9399753,Liberia,2008,A8OU5
FAL1,SLR,BRIDGE,9158587,Panama,1998,3fgt8
FAL1,QQ8,BUXTAURUS,9150183,Liberia,1997,D5BI5
FAL1,S7X,CMA CGM AFRICA TWO,9451927,Bahamas,0,C6YR9
FAL1,QUO,CMA CGM ALEXANDER VON HUMBOLDT,9454448,Malta,2013,9HA5017
FAL1,QXJ,CMA CGM AMERIGO VESPUCCI,9454395,Malta,2010,9HA5406
FAL1,QH9,CMA CGM ANDROMEDA,9410727,Malta,2009,9HA4989
FAL1,R2M,CMA CGM BENJAMIN FRANKLIN,9706891,Malta,2015,9HA5008
FAL1,Q9Y,CMA CGM BOUGAINVILLE,9702156,France,2015,9HA5334
FAL1,QWV,CMA CGM CHRISTOPHE COLOMB,9453559,France,2009,9HA5397
FAL1,QWU,CMA CGM CORTE REAL,9454400,Malta,2010,9HA4987
FAL1,QWS,CMA CGM GEMINI,9410791,Malta,2011,9HA4974
FAL1,Q5N,CMA CGM GEORG FORSTER,9702144,Malta,2015,9HA5019
FAL1,QXK,CMA CGM JULES VERNE,9454450,Malta,2013,9HA5460
FAL1,Q4H,CMA CGM KERGUELEN,9702132,Malta,2015,9HA5014
FAL1,QWW,CMA CGM LAPEROUSE,9454412,Malta,2010,9HA5377
FAL1,QXL,CMA CGM MAGELLAN,9454424,Malta,2010,9HA4986
FAL1,QWE,CMA CGM MARCO POLO,9454436,Bahamas,2012,C6EK8
FAL1,Q6Y,CMA CGM MARLIN,9330989,Liberia,2007,AAAAAA
FAL1,QXC,CMA CGM MUSCA,9356311,Bahamas,2009,C6EK7
FAL1,QYT,CMA CGM NABUCCO,9299630,Cyprus,2006,5BLX5
FAL1,SVC,CMA CGM NEVADA,9471408,Malta,2011,9HA3474
FAL1,Q4Y,CMA CGM SWORDFISH,9331000,United Kingdom,2007,9HA4988
FAL1,QXN,CMA CGM TITAN,9399222,Malta,2010,9HA2146
FAL1,R1I,CMA CGM TOSCA,9299783,France,2005,FMEL
FAL1,Q2X,CMA CGM VASCO DE GAMA,9706889,Malta,2015,9HA4993
FAL1,Q4X,CMA CGM ZHENG HE,9706906,Malta,2015,9HA5009
FAL1,T92,COSCO VIETNAM,9448815,Hong Kong,2010,VRID5
FAL1,TBW,HS PARIS,9526502,Liberia,2012,D5DA9
FAL1,QWT,MSC MARGRIT,9465318,Liberia,0,VRPL3
FAL1,QUU,NORTHERN GUILD,9348467,Liberia,2009,A8MX4
FAL1,SLS,VLADIVOSTOK,9130145,Cyprus,1997,P3BJ8
FAL1,QXP,WINDERMERE,9399791,Malta,2010,9HA5413
FAL3,Q9U,AL MURABBA,9708837,Marshall Islands,2014,V7HK9
FAL3,QF2,CMA CGM ALASKA,9469572,Malta,2011,9HA5189
FAL3,R6A,CMA CGM AMBER,9350381,United Kingdom,2008,9HA4980
FAL3,QH9,CMA CGM ANDROMEDA,9410727,Malta,2009,9HA4989
FAL3,QXD,CMA CGM AQUILA,9410741,Malta,2009,9HA5018
FAL3,QXO,CMA CGM CALLISTO,9410753,Malta,2009,9HA5006
FAL3,QXA,CMA CGM CASSIOPEIA,9410765,Malta,2010,9HA5007
FAL3,QWZ,CMA CGM COLUMBA,9410789,Malta,2010,9HA5028
FAL3,QXM,CMA CGM HYDRA,9356309,United Kingdom,2009,C6EK6
FAL3,QWW,CMA CGM LAPEROUSE,9454412,Malta,2010,9HA5377
FAL3,QXL,CMA CGM MAGELLAN,9454424,Malta,2010,9HA4986
FAL3,QXC,CMA CGM MUSCA,9356311,Bahamas,2009,C6EK7
FAL3,QWX,CMA CGM PEGASUS,9399210,Malta,2010,9HA2126
FAL3,Q9H,CMA CGM PUCCINI,9280627,Malta,2004,9HA3374
FAL3,QXB,CMA CGM THALASSA,9356294,Malta,2008,9HA5230
FAL3,QXN,CMA CGM TITAN,9399222,Malta,2010,9HA2146
FAL3,QWY,CMA CGM VELA,9354923,Malta,2008,9HA5500
FAL3,Q8W,CSCL GLOBE,9695121,Hong Kong,2014,VRNU2
FAL3,Q9L,CSCL PACIFIC OCEAN,9695133,Hong Kong,2014,VRNV5
FAL3,ROT,HS WAGNER,9436472,Liberia,0,A8QR7
FAL3,Q5X,JOGELA,9619402,Portugal,2014,CQIX
FAL3,R3F,SAFEEN POWER,9539482,Marshall Islands,2011,V7A5686
FAL3,RYI,XIN DA LIAN,9234331,China,2001,BPAO
FAL3,RET,XIN LIANYUNGANG,9999996,China,2003,XXXX
IAS,R7Q,ASIATIC LIBERTY,9366471,Singapore,2007,9V3932
IAS,N33,ASIATIC MOON,9366421,Singapore,2006,9V3935
IAS,N35,BFP GALAXY,9130327,Liberia,1997,D5PY7
IAS,UDB,ELBDEICH,93510980,Antigua and Barbuda,0,V2CB6
IAS,UAX,K-RIVER,9138355,United Kingdom,1997,2EHP7
IAS,R9N,MAX STABILITY,9351098,Malta,2006,9HA4089
IAS,QVY,SKYLINE,9393498,Liberia,2007,5LAU8
MAF,SRI,BIRTE RITSCHER,9101493,Antigua and Barbuda,1995, 
MAF,QQV,BUXFAVOURITE,9150212,Liberia,1997,A8TQ4
MAF,RDG,CAPE SPEAR,9134701,Liberia, , 
MAF,REO,E.R. DURBAN,9999996,Liberia,1999,ELYT5
MAF,QG3,FRISIA HELSINKI,9299044,Liberia,2005,A8ME6
MAF,A5G,GALLOWAY,9306471,Liberia,2005,D5UL6
MAF,SRT,GRAND,8901925,Germany,1992,DARH
MAF,RO6,JOLLY ARGENTO,7900077,Italy,1981,IBXA
MAF,QGW,JOLLY BIANCO,7931765,Italy,1982,ICYW
MAF,QB7,KLAUS J,9138240,Antigua and Barbuda,1997,V2LA2
MAF,R47,KOLLMAR,9056284,Liberia, ,A8KJ4
MAF,UP4,KONRAD,9292125,Cyprus,0,P3ZA9
MAF,UK6,LOUISA SCHULTE,9435674,Singapore,2008,9VFK8
MAF,TCK,MILAN TRADER,9239733,Singapore,2002,9HA357
MAF,RWZ,PACIFIC STAR,9138238,Liberia,1997,D5JV4
MAF,T31,PORT SAID,9082362,Liberia,1994,ELTY2
MAF,RX7,PROVIDENCE,9080417,Malta,1995,9HVZ8
MAF,RS9,SAN FRANCISCO,9999996,Germany,1996,DIGF
MAF,RW7,SANNE,9126962,Antigua and Barbuda,1996,V2BD
MAF,A5D,SONOMA,9123520,Marshall Islands,1997,V7UO2
MAF,SRJ,STEINDEICH,90785,Germany, ,DEIT
MAF,RLO,VERA D,9999996,Liberia,2004,A8UJ4
MAF,SWO,WESTERMUHLEN,9064190,Liberia,1993,A8LA6
MD1-EU,Null
MD2,SF4,CHISWICK BRIDGE,9224544,Panama,2001,H9TD
MD2,Q43,EVER LEADER,9595503,Singapore,2013,9V9289
MD2,QTY,EVER LOADING,9629081,United Kingdom,2014,2HDG4
MD2,QCA,EVER LOGIC,9604081,Taiwan,2013,BKIF
MD2,Q19,HANGZHOU BAY BRIDGE,9566394,Panama,2012,3FMK3
MD2,ST3,HANJIN ATHENS,9999996,Germany,2000,DANV
MD2,SRF,HANJIN BREMERHAVEN,9312779,Panama,2006,3ECF9
MD2,SRV,HANJIN BUDAPEST,9312937,Panama,2006,3EGJ5
MD2,SH2,HANJIN MARSEILLES,9015541,South Korea,1992,DSNX9
MD2,RD2,HANJIN MUMBAI,9347425,Panama,2007,3ENY3
MD2,SL4,HANJIN TAIPEI,9231755,Germany,2002,DFHA
MD2,R98,HATSU CRYSTAL,9293820,Portugal,2005,CQIF2
MD2,QTU,MELINA,9401075,Marshall Islands,2009,V7DE9
MD2,RBI,MSC UBERTY,9337444,Liberia,2008,A8OR4
MD2,RDW,ONE HAMMERSMITH,9395147,Panama,2009,3FQE8
MD2,SWX,ONE HUMBER,9302140,Panama,2006,3EHZ5
MD2,RPS,ORANGE RIVER BRIDGE,9999996,Cyprus,2007,C4VF2
MD2,ROK,SAN FRANCISCO BRIDGE,9560364,Panama,2010,3FPV6
MD2,T86,XXXXXXXXX,99999999,Panama,2006,9999
MD2,SFM,YM GREAT,9999996,Marshall Islands,2004,XXXYY
MD2,RPE,YM MATURITY,9438535,Liberia,2010,A8UU8
MD2,S6D,YM WIDTH,9708447,Hong Kong,2016,VRPE5
MD2,S5D,YM WINDOW,9708435,Hong Kong,2016,VRPF7
MD2,Q8J,YM WINNER,9684689,Hong Kong,2015,VROL7
MD2,RPH,YONG DA,9164861,Saint Vincent and the Grenadines,1999,J8W02
MD3,RTY,ARISTOMENIS,9408841,Liberia,2011,D5OA5
MD3,QZT,CMA CGM TUTICORIN,9630420,Hong Kong,2015,VRNY5
MD3,CBN,COSCO QINGDAO,99999996,Panama,1997,11111
MD3,RUA,CYPRESS,9461477,Liberia,2011,D5NZ3
MD3,SHT,HANJIN ALGECIRAS,9999996,Malta,2010,9999997
MD3,QQZ,HANJIN AMI,9999996,Hong Kong,2014,XXXXX
MD3,ST3,HANJIN ATHENS,9999996,Germany,2000,DANV
MD3,SS6,HANJIN BERLIN,9115743,Panama,1997,3FTF9
MD3,SRF,HANJIN BREMERHAVEN,9312779,Panama,2006,3ECF9
MD3,SRV,HANJIN BUDAPEST,9312937,Panama,2006,3EGJ5
MD3,RTI,HANJIN CHINA,9408865,Panama,2011,3EZD6
MD3,RSZ,HANJIN GERMANY,9999996,Greece,2011,XXXXXXXXX
MD3,HIJ,HANJIN GREECE,9484948,Liberia,2011,AcYC3
MD3,SN9,HANJIN HELSINKI,9235098,Germany,2002,DPUW
MD3,QAX,HANJIN INDONESIA,9632753,Singapore, ,9V9977
MD3,RTH,HANJIN ITALY,9484936,Liberia,2011,AhYC2
MD3,QQW,HANJIN JUNGIL,9630377,China,2013,VRNA9
MD3,RMX,HANJIN LYON,99999996,Singapore,2007, 
MD3,QAY,HANJIN MEXICO,9632777,Singapore,2013,9V1111
MD3,REF,HANJIN MONACO,9389411,Panama,2009,3EVY5
MD3,RD2,HANJIN MUMBAI,9347425,Panama,2007,3ENY3
MD3,QQY,HANJIN NAMU,9666666,China,2014,XXX1XX
MD3,RRY,HANJIN PALERMO,99999996,Germany,1994,DEDM
MD3,SL5,HANJIN PARIS,9128128,South Korea,1997,D7NX
MD3,SL4,HANJIN TAIPEI,9231755,Germany,2002,DFHA
MD3,RUC,HANJIN UNITED KINGDOM,9406738,Panama,2010,HOMK
MD3,RI5,HANJIN VENEZIA,9231743,Hong Kong,2001,VRDI6
MD3,SS9,HANJIN WASHINGTON,9111395,Panama,1996,3FPG
MD3,RMM,LOTUS A,9461465,Liberia,2010,D5NZ2
MD3,QCV,MEHUIN,9400100,Liberia,2011,A8SG8
MD3,RUB,NAVIOS CONSTELLATION,9408877,Liberia,2011,D5NX3
MD3,ROI,NAVIOS UNISON,9408853,Liberia,2010,D5OA4
MD3,SHN,NYK ATHENA,9247766,Panama,2003,HPDY
MD3,QPM,SEASPAN GANGES,9630365,China,2013,VRMV8
MD3,QYH,SEASPAN HUDSON,9630418,Hong Kong,2014,VRNY4
MD3,QQX,SEASPAN ZAMBEZI,9630406,Hong Kong,2014,VRNF7
MFS,PI2,AS FATIMA,9437191,Portugal,2008,CQIT9
MFS,MRK,ASIATIC ISLAND,9366483,Marshall Islands,2007,9V3933
MFS,S5E,ASIATIC KING,9318266,Singapore,2005,9V3931
MFS,R7Q,ASIATIC LIBERTY,9366471,Singapore,2007,9V3932
MFS,R1N,ATLANTIC PIONEER,9388417,Malta,2008,D5RR5
MFS,UAM,ATLANTIC SOUTH,9414137,Liberia,2007,D5QX3
MFS,RZA,CALA PARADISO,9267534,Bermuda,2001,ZCDQ4
MFS,RYZ,CALA PIRA,9267546,Bermuda,2001,ZCDQ5
MFS,RTD,CONTSHIP DON,9347956,Cyprus,2006,D5TP5
MFS,PK8,CONTSHIP JOY,9349174,Malta,0,9HA4180
MFS,UP3,DAGMAR,9354399,Antigua and Barbuda,2006,V2BY8
MFS,UBP,EF AVA,9389306,Portugal,0,CQAA9
MFS,TBK,ELI A..,9326977,Gibraltar,2005,ZDIN4
MFS,UJ2,ERKAN K,9366471-2,Marshall Islands,2007,V7ND9
MFS,PV6,HARRISON,9220079,Marshall Islands,2002,V7DJ6
MFS,RJN,HELENA SIBUM,9390824,Antigua and Barbuda,2006,V2CK9
MFS,RIN,HERMES,9071052,Antigua and Barbuda,2006,V2CL5
MFS,UAX,K-RIVER,9138355,United Kingdom,1997,2EHP7
MFS,RRJ,MAIKE D,9226372,Liberia,2000,d5il7
MFS,RE1,MARIA SIBUM,9318929,Antilles (Netherlands),1998,V2BL2
MFS,RQW,MONSUN,9388417,Antigua and Barbuda,2008,V2QA5
MFS,UY0,PAN GG,9236286,Egypt,0,6BCI
MFS,UCY,ROMY TRADER,9150080,Gibraltar,1997,ZDJX5
MFS,QVY,SKYLINE,9393498,Liberia,2007,5LAU8
MFS,UQ2,STINA,9246530,Antigua and Barbuda,0,V2BW7
MFS,RE0,TINKA,9045077,Antigua and Barbuda,1992, V2WC
MFS,TCP,TROUPER,9326952,Portugal,2005,CQBP
MSX,TBF,CONTSHIP ECO,9492751,Malta,2008,D5OL9
MSX,TAE,HANSA GREIFSWALD, 9118501,Malta,1996,9HYX7
MSX,T47,MSC CLAUDIA,9113446,Liberia,1996,D5QH8
MSX,CIA,SKY RIVER,8320793,Panama,1984,3FJO9
NE2,S18,MACKINAC BRIDGE,9689603,Japan,2015,7JUR
NE2,Q8K,MANCHESTER BRIDGE,9706748,Panama,2015,H9VD
NE2,S19,MANHATTAN BRIDGE,9689615,Japan,2015,7JVP
NE2,NV9,MOL COURAGE,9321263,Japan,2007,7JWH
NE2,Q47,MOL PROSPERITY,9321031,Panama,0,9V3123
NE2,Q3T,MUNCHEN BRIDGE,9999996,Panama,2015,mnop
NE2,S9G,NYK APOLLO,9247730,PANAMA,0,HOQM
NE2,SHN,NYK ATHENA,9247766,Panama,2003,HPDY
NE2,NX8,NYK TRITON,9356713,Panama,2008,3FUL2
NE2,Q7K,ONE MILLAU,9706736,Panama,2015,H9RD
NE2,RIF,YM ANTWERP,9443580,Hong Kong,2008,VRET5
NE2,Q7R,YM EVOLUTION,9496460,Taiwan,2014,BLHN
NE2,R5I,YM EXPRESS,9496628,Liberia,2015,D5HJ4
NE2,QPU,YM MODERATION,9664897,Panama,2014,H9EW
NE2,Q8Y,YM WARMTH,9704647,Hong Kong,2015,VROO5
NE2,Q6J,YM WELLHEAD,9684665,Hong Kong,2015,VROH8
NE2,Q5T,YM WELLNESS,9704623,Hong Kong,2015,VROO3
NE2,Q4T,YM WHOLESOME,9704611,Hong Kong,2015,VROO4
NE2,Q2T,YM WITNESS,9704609,Hong Kong,2015,VROL6
NE2,Q7Y,YM WORTH,9704635,Hong Kong,2015,VROO6
NE3,CCM,COSCO BELGIUM,9516404,Hong Kong,2013,VRLT8
NE3,CCU,COSCO DENMARK,9516478,Hong Kong,2014,VRNP8
NE3,CCQ,COSCO ENGLAND,9516428,Hong Kong,2013,VRML8
NE3,CCP,COSCO FRANCE,9516416,Hong Kong,2013,VRMC2
NE3,CCJ,COSCO INDIAN OCEAN,9999999,Hong Kong,2008, 
NE3,CCR,COSCO ITALY,9516454,Hong Kong,2014,VRNE4
NE3,CCN,COSCO NETHERLANDS,9516430,Hong Kong,2013,VRMR5
NE3,CCT,COSCO PORTUGAL,9516466,Hong Kong,2014,VRNI6
NE3,CCS,COSCO SPAIN,9516442,Hong Kong,2014,VRMX2
NE3,SVF,CSCL MERCURY,9467275,Hong Kong,2011,VRIQ7
NE3,QF3,CSCL URANUS,9467304,Hong Kong,2013,VRKD5
NE3,SVE,CSCL VENUS,9467251,Hong Kong,2011,VRIE8
NE3,RVK,XIN HONG KONG,9314222,Hong Kong,2007,VRCH5
NE4,SRC,BEIJING BRIDGE,9292230,Panama,2005,H8FE
NE4,SD7,ENSENADA,9247546,Liberia,2001,D5EM2
NE4,SRL,GREENWICH BRIDGE,9302085,Panama,2006,3EEX5
NE4,QJ7,HELSINKI BRIDGE,9588081,Panama,2012,3FIW4
NE4,QD4,ONE HONOLULU,9588079,Panama,2011,3EUQ8
NE4,QK6,ONE HOUSTON,9566382,Panama,2012,3FLC7
NE4,RPD,SAN DIEGO BRIDGE,9560376,Panama,2010,3FTY6
NE4,ROK,SAN FRANCISCO BRIDGE,9560364,Panama,2010,3FPV6
NE4,ROJ,SEATTLE BRIDGE,9560352,Panama,2010,3FFH5
NE4,SI7,SUEZ CANAL,9230311,Panama,2002,HODM
NE4,RNY,YM MANDATE,9438523,Liberia,2010,A8UU7
NE4,QK2,YM MASCULINITY,9485007,Liberia,2012,A8ZD2
NE4,RPE,YM MATURITY,9438535,Liberia,2010,A8UU8
NE4,RTP,YM MOBILITY,9457737,Liberia,2011,A8XY6
NE4,QM5,YM UBIQUITY,9462706,Taiwan,2012,BLHM
NE4,RDV,YM UNIFORM,9337482,Liberia,2009,A8OR8
NE4,QK5,YM UNIFORMITY,9462691,Liberia,2012,BLHQ
NE6,QS6, ZHONG DA 05,9999996,China,2010, 
NE6,QU5,HANJIN AFRICA,9502910,Isle of Man,2012,2FQE2
NE6,QV2,HANJIN AMERICA,9502946,Panama,2012,2FWB2
NE6,QE4,HANJIN ASIA,9502867,Isle of Man,2012,2FHT8
NE6,QAU,HANJIN BLUE OCEAN,9502972,Isle of Man,2012,2GEX9
NE6,SRF,HANJIN BREMERHAVEN,9312779,Panama,2006,3ECF9
NE6,SRV,HANJIN BUDAPEST,9312937,Panama,2006,3EGJ5
NE6,RTI,HANJIN CHINA,9408865,Panama,2011,3EZD6
NE6,QTA,HANJIN DALIAN,9999996,Panama,2011,3FOX2
NE6,QE5,HANJIN EUROPE,9502908,Isle of Man,2012,2FLR9
NE6,RSZ,HANJIN GERMANY,9999996,Greece,2011,XXXXXXXXX
NE6,QBD,HANJIN GREEN EARTH,999996,Isle of Man,2012,2GHI8
NE6,Q82,HANJIN HARMONY,5656565,Isle of Man,2012,2GBC4
NE6,QE3,HANJIN SOOHO,9501239,United Kingdom,2012,2FFG5
NE6,SL4,HANJIN TAIPEI,9231755,Germany,2002,DFHA
NE6,RUC,HANJIN UNITED KINGDOM,9406738,Panama,2010,HOMK
NE6,RVM,HANJIN VERACRUZ,9515606,Panama, ,3FCN3
NE6,QBC,MSC RUBY,9502960,Liberia,2013,D5NJ4
NE7,QGL,EVER LINKING,9629043,United Kingdom,2012,2GLI9
NE7,QLV,EVER LUCENT,9629067,Singapore,2014,9V9792
NE7,Q3J,EVER LUNAR,9629093,Taiwan,2015,BKKF
NE7,Q6K,EVER LYRIC,9629108,Taiwan,2015,BKKH
NE7,QJD,PONTRESINA,9334521,Liberia,2008,A8OK4
NE7,S3D,TALOS,9728930,Malta,2016,9HA4371
NE7,UZ1,TAURUS,9728942,Malta,2016,9HA4372
NE7,S3Z,THESEUS,9728954,Malta,2016,9HA4385
NE7,S2D,TITAN,9728928,Malta,2015,9HA4287
NE7,S1D,TRITON,9728916,Malta,2015,9HA4272
NE7,QHB,VANTAGE,9628192,Malta,2013,9HA3435
NE7,S4Q,YM WELCOME,9708459,Hong Kong,2016,VRPF8
NE7,Q6J,YM WELLHEAD,9684665,Hong Kong,2015,VROH8
NE7,S6D,YM WIDTH,9708447,Hong Kong,2016,VRPE5
NE7,Q8J,YM WINNER,9684689,Hong Kong,2015,VROL7
NE7,Q4J,YM WISH,9684641,Hong Kong,2015,VROC3
NE7,Q7J,YM WONDROUS,9684677,Hong Kong,2015,VROH9
NE7,Q5J,YM WORLD,9684653,Hong Kong,2015,VROI2
PNX,UBL,A.OBELIX,9354674,Malta,2009,9HA3911
PNX,UP2,ANDANTE,9354387,Portugal,2007,CQBQ
PNX,T30,AS CONSTANTINA,9308390,Portugal,2005,5LDH6
PNX,PI2,AS FATIMA,9437191,Portugal,2008,CQIT9
PNX,AVF,AS FRANZISKA,9295517,Antigua and Barbuda,2005,V2DH3
PNX,R9G,AS ROSALIA,9449845,Portugal,2009,CQIX8
PNX,MRK,ASIATIC ISLAND,9366483,Marshall Islands,2007,9V3933
PNX,UEM,ASTERIX,9365843,Marshall Islands,2008,V7QW6
PNX,PE7,AURETTE A,9242285,Turkey,0,TCCA8
PNX,MA7,AURETTE A (PNX),9242284,Malta,0,9HA5100
PNX,UFB,BF ESPERANZA,9252785,Antigua and Barbuda,0,V2BR8
PNX,UEL,CONTAINERSHIPS NORD,9813993,Cyprus,2018,5BBB5
PNX,UFZ,CONTSHIP JET,9348625,Liberia,2007,D5UX8
PNX,UT8,CONTSHIP RUN,9306237,Liberia,2007,A8MM4
PNX,UU1,CONTSHIP SEA,9306213,Liberia,2007,A8MJ4
PNX,UEE,DELPHIS RIGA,9780665,Hong Kong,2017,VRQN8
PNX,DUM,DUMMY VESSEL,9999996,Panama,0,xxxxx
PNX,PF0,EF EMIRA,9357810,Marshall Islands,2008,V7OR7
PNX,UER,EF EMMA,9357808,Portugal,2007,CQAL7
PNX,RJ9,EGY CROWN,9216107,Egypt,2000,6BBI
PNX,PW2,GABRIEL A,9300659,Turkey,0,TCPS8
PNX,MA9,GABRIEL A (IMS),9300660, ,0,9HA4995
PNX,SKV,KENT TRADER,9236652,Malta,2001,9HA4334
PNX,UY4,KING BASIL,9912345,Malta,2007,9HLM9
PNX,TCI,MICHIGAN TRADER,9437139,Antigua and Barbuda,2008,V2DO6
PNX,PA1,MOVEON,9237369,Portugal,2001,CQBR
PNX,T47,MSC CLAUDIA,9113446,Liberia,1996,D5QH8
PNX,TCJ,PACON,9275115,Portugal,2005,CQDY
PNX,UEQ,RS MISTRAL,9202077,Gibraltar,1999,ZDNY3
PNX,TCH,SC POTOMAC,9236274,Portugal,2002,5LAC3
PNX,AKD,STADT DRESDEN,9320049,Portugal,2006,CQIT7
PNX,RU9,TAICHUNG,9194505,Panama,1999,3EHI
PNX,UT5,TANGER A,9106443,Morocco,0,CNA5406
PNX,QRB,VASSILIS A,9356672,Malta,2009,9HA3644
PNX,QFF,WARNOW MATE,9509786,Cyprus,2009,5BVK2
PNX,NVT,X-PRESS NILWALA,9744659,Malta,2015,9HA4103
TAS1,SRC,BEIJING BRIDGE,9292230,Panama,2005,H8FE
TAS1,TAF,BOMAR AURORA,9999996,Marshall Islands,2005,V7VP2
TAS1,R8D,BUXCOAST,9221827,Portugal,2001,CQEB
TAS1,SOZ,CIELO D'AMERICA,9239733,Italy,2002,ICCV
TAS1,RIM,CMA CGM DOLPHIN,9322487,Malta,2007,9HA5638
TAS1,RS4,COOPER RIVER BRIDGE,8617598,Japan,1987,JKLS
TAS1,T12,COSCO BREMERHAVEN,9064841,Cyprus, ,P3ZY6
TAS1,T72,COSCO NAGOYA,9380271,Panama,2008,3ESJ8
TAS1,T05,COSCO NORFOLK,99999996,Cyprus, , 
